Periodo,Grupo,Producto,Super,Precio,Rango_Precio,Mes,Trimestre
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Devoto,89.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Devoto Express,93.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Disco,89.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,El Dorado,87.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Farmaglobal,100.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Farmashop,74.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Frog,74.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Kinko,87.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Macro,79.26,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Micro Macro,87.19,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Red Expres,79.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Red Market,75.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Ta - Ta,89.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio sello rojo botella 1 lt.,Tienda Inglesa,87.4,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,El Dorado,79.9,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Farmaglobal,80.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Farmashop,83.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Frog,59.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Red Expres,53.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Red Market,62.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Ta - Ta,79.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,hipoclorito de sodio solución cristal botella 1 lt.,Tienda Inglesa,83.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina drive paquete 800 grs.,Farmaglobal,178.53,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina drive paquete 800 grs.,Red Expres,169.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina drive paquete 800 grs.,Red Market,149.5,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina drive paquete 800 grs.,Tienda Inglesa,134.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Devoto,199.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Devoto Express,205.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Disco,199.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,El Clon,189.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,El Dorado,199.9,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Farmaglobal,229.57,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Farmashop,179.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Macro,184.82,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Micro Macro,203.3,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Red Expres,199.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Red Market,194.25,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Ta - Ta,191.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina nevex paquete 800 grs.,Tienda Inglesa,208.0,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Devoto,151.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Devoto Express,156.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Disco,151.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,El Dorado,157.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Farmaglobal,175.51,Premium,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Farmashop,142.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Red Expres,159.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Red Market,149.45,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Ta - Ta,151.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón en polvo máquina skip - paquete azul paquete 800 grs.,Tienda Inglesa,124.8,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,El Clon,75.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,El Dorado,46.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,Farmaglobal,52.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,Farmashop,89.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,Red Expres,93.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,Red Market,46.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,Ta - Ta,88.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra bull dog unidad 300 grs.,Tienda Inglesa,93.0,Estándar,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Devoto,60.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Devoto Express,62.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Disco,60.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,El Dorado,63.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Farmaglobal,72.2,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Frog,60.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Red Expres,59.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Red Market,64.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra nevex unidad 200 grs.,Tienda Inglesa,63.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Devoto,45.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Devoto Express,47.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Disco,45.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,El Dorado,44.9,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Farmashop,35.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Red Expres,39.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Red Market,39.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Ta - Ta,46.0,Económico,12,Q4 (Oct-Dic)
Dic25,Limpieza del hogar,jabón para ropa en barra primor unidad 300 grs.,Tienda Inglesa,35.0,Económico,12,Q4 (Oct-Dic)
Ene25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Devoto,99.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Devoto Express,99.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Disco,99.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Ta - Ta,95.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Tienda Inglesa,103.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Devoto,119.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Devoto Express,123.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Disco,119.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,El Dorado,109.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Frog,130.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Kinko,132.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Red Expres,115.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Red Market,109.5,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Ta - Ta,119.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Tienda Inglesa,126.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,El Clon,88.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,El Dorado,79.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Macro,91.49,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Micro Macro,96.98,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Red Expres,85.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Red Market,88.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Ta - Ta,89.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Tienda Inglesa,107.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Devoto,99.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Devoto Express,102.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Disco,99.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,El Clon,98.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,El Dorado,97.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Frog,119.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Kinko,102.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Macro,98.76,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Micro Macro,98.76,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Red Expres,99.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Red Market,102.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Ta - Ta,105.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Tienda Inglesa,109.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Devoto,129.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Devoto Express,133.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Disco,129.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,El Clon,105.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,El Dorado,129.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Macro,115.54,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Micro Macro,122.47,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Red Expres,119.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Red Market,105.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Ta - Ta,129.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Tienda Inglesa,149.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Devoto,139.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Devoto Express,143.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Disco,139.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,El Dorado,139.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Frog,135.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Kinko,145.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Red Expres,140.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Red Market,139.5,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Ta - Ta,165.0,Premium,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Tienda Inglesa,145.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Devoto,65.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Devoto Express,67.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Disco,75.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,El Clon,68.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,El Dorado,68.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Red Expres,70.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Red Market,69.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Ta - Ta,72.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Tienda Inglesa,91.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Devoto,79.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Devoto Express,81.0,Estándar,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Disco,79.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,El Clon,68.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,El Dorado,72.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Frog,79.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Kinko,79.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Red Expres,69.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Red Market,71.9,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Ta - Ta,79.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Tienda Inglesa,80.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Devoto,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Devoto Express,61.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Disco,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,El Clon,60.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,El Dorado,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Frog,57.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Kinko,64.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Macro,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Micro Macro,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Red Expres,57.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Red Market,57.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Ta - Ta,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Tienda Inglesa,60.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Devoto,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Devoto Express,76.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Disco,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,El Clon,72.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,El Dorado,73.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Frog,68.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Red Expres,73.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Ta - Ta,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Tienda Inglesa,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Devoto,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Devoto Express,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Disco,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",El Clon,75.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",El Dorado,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Farmashop,80.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Macro,73.99,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Micro Macro,73.99,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Red Expres,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Red Market,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Ta - Ta,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Tienda Inglesa,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Devoto,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Devoto Express,61.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Disco,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",El Clon,60.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",El Dorado,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Macro,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Micro Macro,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Red Expres,57.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Red Market,57.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Ta - Ta,59.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Tienda Inglesa,60.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Devoto,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Devoto Express,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Disco,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",El Clon,75.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",El Dorado,74.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Farmashop,80.0,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Macro,73.99,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Micro Macro,73.99,Económico,1,Q1 (Ene-Mar)
Ene25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Red Expres,74.0,Económico,1,Q1 (Ene-Mar)
